job_id,company_id,title,description,max_salary,med_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,views,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,salary_numeric,salary_annual,posted_date
3693051072,10577525.0,Power BI Data Analyst – (Remote),"Power BI Data Analyst – (Remote) CARIAN is growing! We are a proud, nationally certified woman-owned management consulting firm providing program/project management, capital project delivery, consulting, and technology solutions to our customers in the renewable energy, power utilities, infrastructure, and transit/transportation sectors. We are searching for a Power BI Data Analyst to support our client in the Maryland area. The Power BI Data Analyst will be expected to work as part of the Project Management Office (PMO) and support project delivery improvement initiatives and provide Power BI support services to other team members. Positions at CARIAN offer comprehensive and competitive benefits (medical, dental, and vision), 401(k) matching, and the opportunity to work with a growing company. Job description: The Power BI Data Analyst is responsible for preparing, manipulating, and staging data from various data sources and loading them into Power BI environments, and create dashboards and provide consistent Power BI reports. Experience/familiarity with configuring and using Power BI or other business analytics dashboards and or using other Microsoft BI technologies such as SQL. Responsibilities:Translate business needs to technical specifications.Collaborate with stakeholders to understand business needs, and work to gain an in-depth understanding of processes and procedures.Act as primary analyst and work with Client staff to translate business needs into clearly defined, well-documented, high-quality requirements, functional designs, and system supplemental specifications.Develop sound methods to transform data from various data sources into viable formats for ingestion into Power BI environments.Responsible for designing, building, publishing, and scheduling Power BI reporting solutions.Responsible for maintaining and supporting data analytics platforms.Responsible for creating tools to store data.Responsible for creating visualizations and reports for requested projects.Responsible for developing and updating technical documentation.Responsible for providing monthly administrative reporting on project duration, updating the project percent complete, and estimated hours spent towards each project.Responsible for providing technical support and answering questions from Client staff about specific Power BI needs.Follows quality assurance and control processes, and performs routine data management tasks, such as data validation and correction, queries, and editing to ensure data accuracy, integrity, and completeness.Ability to work as a member of a team or independently with minimal supervision, depending on the project.Performs other duties as assigned. Qualifications: Required:Bachelor of Science degree in Engineering, Information Technology, or related degree.2+ years of experience using Power BI.3+ years of experience using Excel, VBA, Power Query, or other data modeling tools.3+ years of Excel/Data Modeling/Data Transformation.Familiar with Power BI Administration, such as gateways, user/report access, and workspaces.Proficient use of Microsoft Office Suite and Microsoft Windows.Familiar with SQL language preferred.Experience working remotely, in a subcontractor format.Candidates must be legally authorized to work in the United States. Preferred:SQL: 2+ years Job location: Remote CARIAN takes pride in being an Equal Opportunity Employer. We do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, citizenship, gender expression or identity, status as a veteran, and basis of disability or any other federal, state, or local legally protected class. As a WBE/SBE/DBE, CARIAN is committed to providing employment opportunities to women, veterans, and underrepresented minorities.",,,,,Full-time,"Maryland, United States",742.0,1690000000000.0,1.0,1459.0,https://www.linkedin.com/jobs/view/3693051072/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Associate,,1690000000000.0,,0,FULL_TIME,,,,,2023-07-22 04:26:40
3693051078,64727602.0,Senior Business Analyst,"Role: Business analyst (Columbia, SC) Location: Columbia, SC - Onsite Job Description:Non-Technical:Effectively interact and communicate with peer to Director-level IT professionalsWork closely with Security and Technology Services staff as neededMust have initiative, drive and be a self-starterAbility to ask pertinent questions of othersProactively seek to identify, communicate and implement process related improvementsEffectively manage multiple tasks and activities concurrently and able to provide periodic status updates to key stakeholders within DORCollaborate extensively with peers and management to resolve collection issues while actively contributing to a growing knowledge network that improves the effectiveness of our collections team and the information available to our co-workers and stakeholdersPrioritize numerous issues of varying severity, and effectively manage the resolution of collection accounts taking into consideration time constraints due to expiration of liens within IT systemsGood interpersonal communication skills, be attentive to detail, and responsive to requests for assistance daily by upper Management and team membersMentor and lead staff members. TechnicalTroubleshoot and recommend solutions and/or enhancements for collections data regarding various collection reports generated by our integrated tax systemsRecommend new reports that will enhance success of the team to identify debtors through tax systemsMaintain familiarity with current computer systems to perform detailed account reviews and maintain any required IT training for updatesAdhere to corporate information security guidelines and promote information security among team membersPerforms other duties and special projects as assigned pertaining to tax systems.REQUIRED SKILLS (RANK IN ORDER OF IMPORTANCE):Experience with EXCEL and WORDExperience with process improvementsMust have initiative, be self-motivatedExperience with integrated tax systemsExperience with SharePointLeadership skillsSupervisory experienceAbility to train team members on tax data contained in the tax systemsAbility to analyze and recommend enhancements to the integrated tax systems to effectuate team successPREFERRED SKILLS (RANK IN ORDER OF IMPORTANCE):ABILITY TO COMMUNICATE CLEARLY, BOTH ORALLY AND WRITTENABILITY TO PRIORITIZE TASKSABILITY TO SUPPORT TEAM MEMBERS IN THEIR JOB DUTIESABILITY TO ANALYZE NEEDS OF TEAM MEMBERSABILITY TO MULTI-TASK AND POSSESS TIME-MANAGEMENT SKILLSABILITY TO ESTABLISH AND MAINTAIN EXCELLENT WORKING RELATIONSHIPS WITH BUSINESS USERS, MANAGEMENT, AND IT STAFFABILITY TO CREATE SOLUTIONS FOR SYSTEMIC TEAM ISSUES",,,,,Contract,"Columbia, SC",10.0,1690000000000.0,,49.0,https://www.linkedin.com/jobs/view/3693051078/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,,,1690000000000.0,,0,CONTRACT,,,,,2023-07-22 04:26:40
3693051124,10071781.0,Salesforce Business Analyst,"At Omniskope, our mission is to accelerate digital transformation, keeping people at the forefront of what we do and doing it well by doing good. Our people are our employees, our customers, and the communities around us. We are a growing company headquartered in Saint Louis, Missouri, USA, with teams across the USA. We’ve partnered with industry leaders Salesforce and Oracle to enhance our customer business experiences. Our expert services have made us a trusted technology partner to industry leaders across the United States. Our Values Customer Success & Excellence.Own & InspireNever stop learningCollaborate & CommunicateEmpathic & People-FirstBe a MultiplierFoster EqualityHave fun Learn more about Omniskope at https://www.omniskope.com/ Job Summary: We are seeking an experienced Mid-Level Salesforce Business Analyst to join our team and play a crucial role in shaping the success of our clients' Salesforce implementations. The ideal candidate will have a deep understanding of Salesforce processes, a proven track record of translating business requirements into technical solutions, and the ability to collaborate effectively with cross-functional teams. Responsibilities: Collaborate with clients to gather, analyze, and document business requirements related to Salesforce implementations, enhancements, and integrations.Translate complex business needs into clear and actionable technical requirements for developers, administrators, and other stakeholders.Design and configure Salesforce solutions, including custom objects, workflows, validation rules, process builder, and other declarative tools.Leverage your understanding of Sales Cloud and Service Cloud features to develop and execute comprehensive testing strategies, ensuring solutions meet client requirements and expectations.Conduct thorough testing of Salesforce solutions to ensure accuracy, performance, and adherence to business requirements.Create detailed project documentation, including functional specifications, data mapping, and process flow diagrams.Assist in the development and execution of training programs to ensure end-users are proficient in utilizing Salesforce effectively.Identify opportunities for process improvement and recommend solutions to enhance system performance and user experience.Collaborate closely with developers, administrators, project managers, and other team members to ensure successful project delivery.Stay current with Salesforce updates, best practices, and industry trends to provide informed recommendations to clients. Requirements: Must be a US CitizenMinimum of 3-5 years of experience as a Salesforce Business Analyst.In-depth understanding of Sales Cloud and Service Cloud functionalities, including lead and opportunity management, case management, knowledge bases, and reporting.Strong understanding of Salesforce capabilities, configuration options, and limitations.Proficiency in gathering and documenting business requirements, process flows, and use cases.Hands-on experience with Salesforce customization, including custom objects, fields, workflows, validation rules, and process builder.Excellent analytical, problem-solving, and communication skills, with the ability to translate technical concepts to non-technical stakeholders.Experience in conducting system testing, user acceptance testing (UAT), and training end-users.Demonstrated ability to work effectively in cross-functional teams and manage multiple projects simultaneously.Familiarity with agile methodologies and project management concepts.Strong attention to detail and commitment to delivering high-quality work. Preferred Certifications: Salesforce Certified AdministratorSalesforce Certified Sales Cloud ConsultantSalesforce Certified Service Cloud Consultant Omniskope Inc is an Equal Employment Opportunity employer. This organization participates in E-Verify and conducts pre-employment criminal history background checks. Omniskope Inc is committed to employing a diverse workforce.",,,,,Full-time,Greater St. Louis,27.0,1690000000000.0,,70.0,https://www.linkedin.com/jobs/view/3693051124/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Mid-Senior level,,1690000000000.0,,0,FULL_TIME,,,,,2023-07-22 04:26:40
3693051441,242230.0,Senior Data Engineer,"Location: Minneapolis, MN (Remote)Job Summary: Skillset:• Azure Data factory, Databricks, SQL, Spark Scala, and couple internal frameworks (ADF template & Data-at-scale) Responsibilities:• Good communication and proper accountability on assigned tasks.• Develop and deploy ADF pipelines.• Develop SQLs out of the requirement documentation.• Design and implement yaml configurations for Spark framework.• Working with Oracle Stored Procedures and Airflow scheduling. Add-ons:• Reusable Spark framework development.• API development & integration from Spark Scala.• Java Script to enhance existing framework to integrate with Azure APIs. Nitesh JaiswalSr. Technical RecruiterEmail ID: niteshjaiswal@enterprisesolutioninc.comWebsite-www.enterprisesolutioninc.comContact No-469-824-3140Linkedin-https://www.linkedin.com/in/nitesh-jaiswal-a378b5222/Address: 500 E. Diehl Road, Suite 130. Naperville, IL 60563",,,,,Full-time,United States,,1690000000000.0,1.0,84.0,https://www.linkedin.com/jobs/view/3693051441/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,1690000000000.0,,,1690000000000.0,,0,FULL_TIME,,,,,2023-07-22 04:26:40
3693051482,1158192.0,AWS Data Engineer,"Position: AWS Data Engineer Location: Hartford, CT or ST Paul MN (Day 1 onsite) Duration: Full Time Job Description: Overview: Data Migration Engineer having an experience migrating data from on prem to cloud. Must Have: AWS (S3, Aethna, EMR, EC2), Spark, PySparkGood to have: Databricks, Snowflake Responsibilities: Candidate must be experienced working in projects involving data migration on AWS Experience on data migration from On-Prem databases to AWS Cloud on S3Understands where to obtain information needed to make the appropriate decisionsDemonstrates ability to break down a problem to manageable pieces and implement effective, timely solutionsIdentifies the problem versus the symptomsManages problems that require involvement of others to solveReaches sound decisions quickly Develops solutions to meet business needs that reflect a clear understanding of the objectives, practices and procedures of the corporation, department and business unit Roles & responsibilities:Acts as a single point of contact for data migration to AWS projects for customerProvides innovative and cost-effective solution using AWS, Spark, python & customer suggested toolsetOptimizes the use of all available resources Develops solutions to meet business needs that reflect a clear understanding of the objectives, practices and procedures of the corporation, department and business unitAs a leader in the Cloud Engineering you will be responsible for the overseeing developmentLearn/adapt quickly to new Technologies as per the business needDevelop a team of Operations Excellence, building tools and capabilities that the Development teams leverage to maintain high levels of performance, scalability, security and availability Skills:The Candidate must have 3-5 yrs of experience in AWS, PySpark & PythonHands on experience on AWS Cloud platform especially S3, lamda, EC2, EMRExperience on spark scriptingHas working knowledge on migrating relational and dimensional databases on AWS Cloud platformRelevant experience with ETL methods and with retrieving data from dimensional data models and data warehouses.Strong experience with relational databases and data access methods, especially SQL.Knowledge of Amazon AWS architecture and design",,,,,Contract,"Hartford County, CT",,1690000000000.0,,378.0,https://www.linkedin.com/jobs/view/3693051482/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,1690000000000.0,Mid-Senior level,,1690000000000.0,,0,CONTRACT,,,,,2023-07-22 04:26:40
3693051492,9901130.0,Business Analyst,"Job SummaryThe Business Analyst is a crucial role in creating and maintaining the strategic partnership between Business needs and Technology delivery in a fast-paced development environment. This role will be responsible for developing requirements based on Business Group needs. The Analyst will participate in meetings with both Technology and Business Partners to facilitate the understanding, clarification, and implementation of the business requirements. Essential Job Functions/Duties· Utilize high technical aptitude and skills, coupled with business intelligence and a deep understanding of the customer's needs so that they can be transformed into specific SDLC requirement artifacts.· Act as an interface between business units, technology teams and support teams.· Serve as the subject matter expert for applicable knowledge area(s), which may include but not limited to assisting development and QA with data and root cause analysis, and consultant to Business and/or Clients as needed.· Lead and facilitate requirement solicitation sessions for assigned projects. Drive collaboration amongst project team members to ensure requirements are delivered on time and are managed through project execution.· Collaborate with BA Team and Development teams to ensure baseline requirement artifacts are kept up-to-date.· Writing descriptions of business needs and business program functions, including creating process and data flow diagrams, workflow diagrams, test scripts, training curriculum, and quality assurance/audit procedures.· Drafting raw curriculum to support development of training materials relevant to the approved client business processes.· Establishing and maintaining positive client business relationships across the organization, including guiding others in understanding client businesses, processes and priorities.Qualifications · Bachelor's degree or equivalent experience preferred5 plus years in the role of Business Analyst, Business System Analyst, or System Analyst for technology based projects5 years of experience as a team member on technology-based projects in highly complex business-to-business and/or outsourced client environmentsStrong knowledge of the benefit enrollment life cycleExtensive experience with EDI 834 and some experience with EDI 820 Extensive knowledge and experience with data mapping specific to enrollment dataIntermediate to extensive exposure to XML schemas and canonical structuresStrong knowledge of Software Development Lifecycle (SDLC) methodologies (Waterfall, Iterative, Agile, etc.)Experience with process and data flow diagrammingPrefer knowledge of enterprise modeling applications, such as Enterprise Architect, ProVision and/or other modeling and/or languages, including UML Business process reengineering skills a plusAbility to travel as neededExcellent verbal, written and interpersonal skills",,,,,Full-time,"Tampa, FL",,1690000000000.0,,63.0,https://www.linkedin.com/jobs/view/3693051492/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,1690000000000.0,,,1690000000000.0,,0,FULL_TIME,,,,,2023-07-22 04:26:40
3693051734,11056.0,Senior Business Analyst,"*This position requires US Citizenship or Green Card work authorization status* Must Haves:Experience facilitating communication between technical teams and business stakeholders to ensure that projects align with organization goals and deliver value.Experience gathering and analyzing business process requirements and proposing solutions. Strong understanding of business process modeling, analysis techniques, and process improvement methodologies.5 years in a Business Analyst role Experience in an Agile team environment Plusses:RPA Development experience Familiarity with RPA platforms and tools Day to Day:Insight Global is seeking a Senior level Business Analyst to join the team of a large electric utility company in Oklahoma City, OK. This individual will be joining the Automation and Productivity team. The main responsibilities of this role will be gathering and analyzing requirements, facilitating communication between internal stakeholders and RPA developers, documenting business processes, and assisting the implementation of projects to improve processes and systems",58.0,,45.0,HOURLY,Contract,Oklahoma City Metropolitan Area,56.0,1690000000000.0,,200.0,https://www.linkedin.com/jobs/view/3693051734/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Mid-Senior level,,1690000000000.0,,0,CONTRACT,USD,BASE_SALARY,51.5,107120.0,2023-07-22 04:26:40
3693052149,10599076.0,Marketing Analytics Coordinator,"Soni Creative is seeking a detail-oriented and analytical-minded Marketing Analytics Coordinator to join a phenomenal client in the Nashville area. As the Digital Analytics Coordinator, you will play a pivotal role in optimizing digital strategies by collecting, analyzing, and interpreting data from various online platforms. Responsibilities:Data Collection and Monitoring: Implement and manage digital analytics tools to track website and app performance, social media engagement, email campaigns, and other online activities. Monitor data accuracy and troubleshoot any tracking issues.Data Analysis: Analyze large datasets to identify trends, patterns, and opportunities. Provide actionable insights and recommendations to improve digital performance, user engagement, and conversion rates.Reporting: Generate regular and ad hoc reports detailing key digital metrics, KPIs, and campaign performance. Develop visualizations and dashboards to effectively communicate insights to stakeholders.User Behavior Analysis: Utilize user behavior data to understand customer journeys, pain points, and preferences. Identify opportunities to enhance user experience and increase engagement.Competitor Analysis: Research and monitor digital trends, industry best practices, and competitor activities. Provide insights on potential strategies to gain a competitive edge.Tag Management: Manage and maintain tags for tracking purposes, ensuring accurate data collection across all digital properties. Qualifications:Bachelor's degree in Business, Marketing, Statistics, Data Science, or related field.2+ years of experience in digital analytics, data analysis, or a related role.Proficiency in using analytics tools such as Google Analytics, Adobe Analytics, or similar platforms.Strong analytical skills with the ability to translate data into actionable insights.Familiarity with A/B testing methodologies and conversion rate optimization. Compensation: $63,000-$70,000Salary is based on a range of factors that include relevant experience, knowledge, skills, other job-related qualifications.",70000.0,,63000.0,YEARLY,Full-time,"Nashville, TN",24.0,1690000000000.0,,113.0,https://www.linkedin.com/jobs/view/3693052149/?trk=jobs_biz_prem_srch,https://www.soniresources.com/careers/?source=LinkedIn#/jobs/8471,OffsiteApply,1700000000000.0,,Associate,,1690000000000.0,,0,FULL_TIME,USD,BASE_SALARY,66500.0,66500.0,2023-07-22 04:26:40
3693052150,34902814.0,Data Scientist,"Amentum is seeking a Data Scientist to support the 389th MI BN Process Exploit and Disseminate (PED) Information collected from identified sensors in Ft. Bragg, NC. The Data Scientist will provide support to ensure the integration and visualizatio... Amentum is seeking a Data Scientist to support the 389th MI BN Process Exploit and Disseminate (PED) Information collected from identified sensors in Ft. Bragg, NC. The Data Scientist will provide support to ensure the integration and visualization of large data sources to support PED operations and all-source analysis. Essential Responsibilities: Develop professional presentations, briefings, information papers, and articles for presentation and submit for Government review and approval as requested. Analyze existing software, hardware, and information flow architecture, and provide a report detailing shortcomings and industry best practices fixes. Support complex IT architecture projects with full competency in data gathering, artifact development, presentation, and completion of enterprise architect (EA) models. The contractor shall apply hardware engineering and software design theories and principles to researching, developing, and reviewing EA products. The contractor shall recommend innovative technologies to enhance the presentation and usage of EA products. The contractor shall provide integrated systems planning. The contractor shall coordinate project team activities and assist with monitoring project schedules and costs. Formulate and lead guided, multifaceted analytic studies against large volumes of data to interpret and analyze data using exploratory mathematic and statistical techniques based on the scientific method to support PED operations. Use technology to mine complex, voluminous, and different types of data from various sources and platforms to collect, analyze, and compile data to meet customer needs. Minimum Education/Experience: 3+ years of experience in one or more of the following: Business Analysis, Army Special Operations, Intelligence and/or Information Management/Know ledge Management. 3+ years of experience supporting the United States Military preferably SOF elements. BA/BS from an accredited institution, or former Officer, NCO or Warrant Officer with Military Experience or Intelligence/Knowledge Management background. Required Specialized Qualifications: Certification or 2+ years of experience with a diverse set of analytical tools and suites to include Tableau and Alterix and familiarity with Python, R, Matlab and or other coding platforms. Amentum is proud to be an Equal Opportunity Employer. Our hiring practices provide equal opportunity for employment without regard to race, religion, color, sex, gender, national origin, age, United States military veteran’s status, ancestry, sexual orientation, marital status, family structure, medical condition including genetic characteristics or information, veteran status, or mental or physical disability so long as the essential functions of the job can be performed with or without reasonable accommodation, or any other protected category under federal, state, or local law. EEO is the Law Poster EEO is the Law Poster Supplement",,,,,Full-time,"Fort Bragg, North Carolina, United States",54.0,1690000000000.0,,215.0,https://www.linkedin.com/jobs/view/3693052150/?trk=jobs_biz_prem_srch,https://www.amentumcareers.com/jobs/data-scientist-fort-bragg-north-carolina-united-states?source=generic&utm_source=generic,OffsiteApply,1700000000000.0,,Entry level,,1690000000000.0,www.amentumcareers.com,1,FULL_TIME,,,,,2023-07-22 04:26:40
3693052211,332139.0,Business Analyst,"Infomatics is an Inc 500/5000 corporation for the last 7 years in a row. We have an urgent need for a Business Analyst in Pontiac, MI. Please find the job details below. Title: Business AnalystLocation: Pontiac, MIDuration: Long Term Contract Description:• Client is seeking an experienced business analyst to join the Application Services team working in a hybrid work environment.• We are seeking a hands-on, self-starter, critical thinking team player possessing both general technical knowledge and interpersonal skills.• Experienced in implementing process re-engineering, developing business requirements, use cases and test scripts using industry accepted practices.• Should possess high level understanding of information technology concepts as well as the SDLC methodology.• Must be flexible and able to multi-task, working on multiple projects and internal initiatives, inclusive of upgrades, maintenance, and enhancements. Under supervision, conducts business process analyses and needs assessments to align information technology solutions with the business initiatives.• Supports analytical functions by assisting programmers in ascertaining user needs and adapting user procedures to final program design.• Organizes and facilitates application testing and user acceptance to ensure business community’s needs are met.• Acts as second and third level support for Production incidents and facilitates troubleshooting and close out of reported issues for multiple applications.• Utilizes current county-wide and/or department specific software to complete assignments. Experience Level: 4+ years Start Date: 09/18/2023.Duration: 2+ years Environment: Azure DevOps, MS Visio, MS Office Suite If you have the above skills/experience, please share your resume in confidence to: Recruiter Name: Sravan KumarEmail: sravan@infomatinc.com EOE",,,,,Contract,"Pontiac, MI",,1690000000000.0,,247.0,https://www.linkedin.com/jobs/view/3693052211/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,1690000000000.0,Mid-Senior level,,1690000000000.0,,1,CONTRACT,,,,,2023-07-22 04:26:40
3693052302,6575603.0,Power BI Developer,"Demand Planning Analyst 3-6 Month ContractChicago, IL Calculated Hire is looking for a Demand Planning and Visualization Analyst to support several projects for their Fortune 500 medical device and healthcare partner. Initially, this individual will be utilized to analyze a recently implemented tool to decide on whether it effective, recommend enhancements, and develop instructions for end-users. Following this, their partner will need someone to design and build visualizations, reports, and dashboards to provide insights into data, trends, forecast changes, variance to benchmarks and other KPIs tied to Demand Planning. Responsibilities:· Propose if to keep current platform/system (home grown) or change the tool (ex. move everything to Power BI)· Define data structure for input to the tool that all other countries will need to follow to update the platform· Document tool calculation and create instructions for end-users· Add additional executive views in Power BI· Make recommendations for additional features/calculations· Develop visualizations and reports that effectively communicate demand insight from the data· Collaborate with internal stakeholders to identify key metrics and data sources for dashboards· Build and design customized dashboards using Microsoft Power BI Requirements:· Bachelor’s degree· Strong experience building customized dashboards using Microsoft Power BI· Proficiency with DAX, SQL, and other data manipulation languages welcome· Strong Excel capabilities, including pivot tables and advanced functions· Experience with Alteryx and other ETL tools is a plus· Experience integrating data from various sources and ensuring data accuracy· Ability to effectively communicate complex data insights to both technical and non-technical stakeholders· Excellent analytical and problems-solving skills· Strong attention to detail and ability to deliver quality work on time· Ability to work independently and in a team environment· Excellent time management skills",54.0,,48.0,HOURLY,Contract,"North Chicago, IL",168.0,1690000000000.0,,287.0,https://www.linkedin.com/jobs/view/3693052302/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Mid-Senior level,,1690000000000.0,,0,CONTRACT,USD,BASE_SALARY,51.0,106080.0,2023-07-22 04:26:40
3693052354,2673722.0,REMOTE - Servicenow Business Analyst,"Hi, reply requested for below job opportunity.I kindly request you to connect with me on LinkedIn for further expedient communication via chat. : https://www.linkedin.com/in/vijay-k-261759151/ REMOTE - Servicenow Business Analyst ServiceNow BA perspective, here are some of the requirements:Years of experience: 5-7 as a Business Analyst. Scrum Master experience is plus.ServiceNow certifications preferred CSA & SAFE Scrum Master.Cloud knowledge & experience helpful (AWS, AWS certifications, Azure)Enterprise Infrastructure experience desired Education and Experience: A bachelor's degree in a relevant field such as Computer Science, Information Technology, Business Administration, etc. Previous experience as a Business Analyst, especially in the IT Service Management domain. ServiceNow Knowledge: Demonstrated knowledge and experience with ServiceNow platform functionality, modules, and applications. Familiarity with ITSM processes, Incident Management, Change Management, Problem Management, and Service Catalog is often required Analytical Skills: Strong analytical and problem-solving skills to identify business needs, analyse requirements, and translate them into practical ServiceNow configurations. Communication and Collaboration: Excellent communication skills to work closely with stakeholders, gather requirements, and manage expectations. A Business Analyst must be able to articulate technical concepts to non-technical team members and vice versa. Process Mapping and Design: Experience in process mapping, workflow design, and process improvement initiatives to optimize and align business processes with ServiceNow capabilities. Requirement Gathering: Proficiency in gathering business requirements, functional specifications, and user stories. Documentation: Strong documentation skills to create detailed functional and technical specifications, business process documentation, and use cases. Configuration and Customization: Knowledge of ServiceNow configuration and customization options, including Business Rules, Client Scripts, UI Policies, and other customization techniques. Change Management: Understanding of Change Management principles and best practices, as changes to ServiceNow configurations can impact business operations. Thanks & Regards, VIJAY KUMAR ASr. Technical Recruiterhttps://www.linkedin.com/in/vijay-k-261759151/Contact: +1 713-954-6696 Ext 119vkm@cynosuretechnologies.com Cynosure Technologies, LLC",,,,,Contract,United States,,1690000000000.0,1.0,387.0,https://www.linkedin.com/jobs/view/3693052354/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,1690000000000.0,Mid-Senior level,,1690000000000.0,,0,CONTRACT,,,,,2023-07-22 04:26:40
3693052484,4787.0,BI Developer ( Oracle),"This position will be responsible for the development, testing, optimization, and maintenance of Oracle business intelligence solutions such as Oracle Analytics Cloud (OAC). This includes the analysis, maintenance, development, and deployment of business intelligence data models, dashboards, reports, and subject areas. This position will also create test data and execute unit and system testing. The individual will also monitor the availability of the application and troubleshoot system issues. Additional activities include the delivery of BI functionality in conjunction with approved project efforts, ad-hoc querying, and decision support against the data warehouse. It is also expected that new software technologies are learned especially those that are consistent with our support requirements. This position leverages strong partnerships with the Technology Organization’s Business partners, the internal Shared Support Solutions group, the Project Management Office, Oracle Corporation, and other technical and consulting resources across the Technology organization to ensure the delivery of timely and quality solutions and support. The developer will also be responsible for providing timely production and end-user support for OAC both during and after business hours. As our analytics footprint expands, the candidate will also be responsible for OAC configuration, implementation, and support. This includes assisting in the monitoring of production applications and databases with the overall goal of resolving performance issues along with identifying potential future problems before they become critical. This position will also be responsible for creating technical programming specifications from business documents, creating internal program documentation, and participating in peer reviews as both a reviewer and as one being reviewed. This will include creating comprehensive documents that all members of the team may understand and execute. This position will also be required to provide time/effort estimates, contribute to project planning, provide task and project status to end users, peers and management. The developer will be asked to communicate issues and issue resolution to management and business partners in a clear, concise manner while managing multiple priorities. As our analytics footprint expands this position will be given the opportunity to help Southern Company grow in the analytics space utilizing technologies such as OAC, to empower our business with modern AI-powered, self-service analytics capabilities.",,,,,Full-time,"Atlanta, GA",,1690000000000.0,1.0,187.0,https://www.linkedin.com/jobs/view/3693052484/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,1690000000000.0,Associate,,1690000000000.0,,1,FULL_TIME,,,,,2023-07-22 04:26:40
3693053002,57437.0,Global Digital Business Analyst,"Job Summary:Hiring a technical BA to work with Product Owners to document requirements for multiple applications. Individual must be a self-starter that can transpose business requirements into technical requirements to be handed off to the developers. The Business Analyst would be responsible for Quality Assurance checking across Tier 1 sites looking for misspellings, grammar, broken links, etc. The resource would also gather requirements for new functionality within the ecosystem. The position would be responsible for ensuring that all business requirements would be created and delivered to the appropriate dev teams, while adhering to SLAs. This position would also aid in the testing for releases and special projects. Job Title: Business AnalystLocation: Dearborn, MIDuration: 4+ months Minimum Qualifications and Job Requirements:· Working knowledge of Adobe Experience Manager· AEM Authoring experience· Associates or BA/BS degree, 3+ years of work experience· 2-3 years BA experience, minimum· Automotive or OEM experience is preferred· eCommerce experience a plus",,,,,Contract,"Dearborn, MI",11.0,1690000000000.0,,46.0,https://www.linkedin.com/jobs/view/3693053002/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,,,1690000000000.0,,0,CONTRACT,,,,,2023-07-22 04:26:40
3693053007,1072429.0,Business Analyst,"Role: Business Analyst /TALocation: Atlanta, GA (Onsite Role)Duration: Contract JD:· Good Business Analysis, Problem-Solving Skills and Critical Thinking skill sets• Good Communication Skills to interact with stakeholders• Ability to query databases and generate reports and monitor metrics are on track• Ability to work in team in diverse/ multiple stakeholder environment and client interfacing skills• Experience to Telecom domain • Analyze existing software applications to understand and document functionality • Good Agile knowledge and able to write stories· AEM knowledge is a plus",,,,,Contract,"Atlanta, GA",25.0,1690000000000.0,,79.0,https://www.linkedin.com/jobs/view/3693053007/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,,,1690000000000.0,,0,CONTRACT,,,,,2023-07-22 04:26:40
3693053065,3684.0,Salesforce Business Analyst,"Job Title: Salesforce Business Analyst Location: Remote Job Type: Full time/ Permanent roleJob Description:Required qualifications to be successful in this role - Bachelor's degree in Business Administration, Information Technology, or a related field. - Minimum of 10 years of experience as a Salesforce Business Analyst in the life sciences industry.Experience in using Jira and Jira Aline tools (must have!) - Strong understanding of Salesforce platform capabilities, features, and best practices. - Proficient in requirements gathering, process mapping, and documentation. - Experience with Salesforce Lightning, Sales Cloud, and Service Cloud. - Excellent communication skills to effectively collaborate with cross-functional teams and stakeholders. - Proven ability to analyze data, identify trends, and provide actionable insights.",,,,,Contract,United States,141.0,1690000000000.0,1.0,371.0,https://www.linkedin.com/jobs/view/3693053065/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1700000000000.0,,Mid-Senior level,,1690000000000.0,,1,CONTRACT,,,,,2023-07-22 04:26:40
